Date,Day,LOT 2 General % Capacity,LOT 2 General Occupied,LOT 2 General Spaces,LOT 2 Premium % Capacity,LOT 2 Premium Occupied,LOT 2 Premium Spaces,LOT 2 Value % Capacity,LOT 2 Value Occupied,LOT 2 Value Spaces,LOT 3 % Capacity,LOT 3 Occupied,LOT 3 Spaces,LOT 4 General % Capacity,LOT 4 General Occupied,LOT 4 General Spaces,LOT 4 Premium % Capacity,LOT 4 Premium Occupied,LOT 4 Premium Spaces,LOT 5 % Capacity,LOT 5 Occupied,LOT 5 Spaces,LOT 5 Value % Capacity,LOT 5 Value Occupied,LOT 5 Value Spaces,LOT 6 % Capacity,LOT 6 Occupied,LOT 6 Spaces,Total Facility % Capacity,Total Facility Occupied,Total Facility Spaces
2020-08-13,Thursday,0.2272354388843314,277.0,1219,0.1481481481481481,48.0,324,0.0,0.0,0,0.3104026845637584,370.0,1192,0.3636363636363636,520.0,1430,0.4801136363636363,169.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.6,1384,6717
2020-08-14,Friday,0.2608695652173913,318.0,1219,0.1296296296296296,42.0,324,0.0,0.0,0,0.3993288590604026,476.0,1192,0.4132867132867133,591.0,1430,0.5113636363636364,180.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.92,1607,6717
2020-08-15,Saturday,0.195242001640689,238.0,1219,0.1234567901234567,40.0,324,0.0,0.0,0,0.375,447.0,1192,0.4167832167832168,596.0,1430,0.5397727272727273,190.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.5,1511,6717
2020-08-16,Sunday,0.2009844134536505,245.0,1219,0.1203703703703703,39.0,324,0.0,0.0,0,0.3129194630872483,373.0,1192,0.351048951048951,502.0,1430,0.4261363636363636,150.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,19.49,1309,6717
2020-08-17,Monday,0.1878589007383101,229.0,1219,0.1049382716049382,34.0,324,0.0,0.0,0,0.3062080536912752,365.0,1192,0.4034965034965035,577.0,1430,0.4034090909090909,142.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.05,1347,6717
2020-08-18,Tuesday,0.173092698933552,211.0,1219,0.1172839506172839,38.0,324,0.0,0.0,0,0.24748322147651,295.0,1192,0.3909090909090909,559.0,1430,0.4403409090909091,155.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.73,1258,6717
2020-08-19,Wednesday,0.2018047579983593,246.0,1219,0.1234567901234567,40.0,324,0.0,0.0,0,0.285234899328859,340.0,1192,0.4006993006993007,573.0,1430,0.5142045454545454,181.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.54,1380,6717
2020-08-20,Thursday,0.2165709598031173,264.0,1219,0.1172839506172839,38.0,324,0.0,0.0,0,0.3523489932885906,420.0,1192,0.4062937062937063,581.0,1430,0.5710227272727273,201.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.39,1504,6717
2020-08-21,Friday,0.2592288761279737,316.0,1219,0.1172839506172839,38.0,324,0.0,0.0,0,0.4446308724832215,530.0,1192,0.4461538461538462,638.0,1430,0.6335227272727273,223.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,25.98,1745,6717
2020-08-22,Saturday,0.2780968006562756,339.0,1219,0.1141975308641975,37.0,324,0.0,0.0,0,0.4731543624161073,564.0,1192,0.427972027972028,612.0,1430,0.6761363636363636,238.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,26.65,1790,6717
2020-08-23,Sunday,0.1993437243642329,243.0,1219,0.0864197530864197,28.0,324,0.0,0.0,0,0.3649328859060403,435.0,1192,0.3251748251748251,465.0,1430,0.4630681818181818,163.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,19.86,1334,6717
2020-08-24,Monday,0.1804757998359311,220.0,1219,0.095679012345679,31.0,324,0.0,0.0,0,0.3355704697986577,400.0,1192,0.3629370629370629,519.0,1430,0.5284090909090909,186.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.19,1356,6717
2020-08-25,Tuesday,0.1804757998359311,220.0,1219,0.0987654320987654,32.0,324,0.0,0.0,0,0.3045302013422818,363.0,1192,0.3615384615384615,517.0,1430,0.5340909090909091,188.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,19.65,1320,6717
2020-08-26,Wednesday,0.1771944216570959,216.0,1219,0.1080246913580246,35.0,324,0.0,0.0,0,0.287751677852349,343.0,1192,0.3832167832167832,548.0,1430,0.5255681818181818,185.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,19.76,1327,6717
2020-08-27,Thursday,0.1968826907301066,240.0,1219,0.1018518518518518,33.0,324,0.0,0.0,0,0.3431208053691275,409.0,1192,0.4020979020979021,575.0,1430,0.5482954545454546,193.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,21.59,1450,6717
2020-08-28,Friday,0.239540607054963,292.0,1219,0.1203703703703703,39.0,324,0.0,0.0,0,0.4177852348993288,498.0,1192,0.4209790209790209,602.0,1430,0.6221590909090909,219.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.56,1650,6717
2020-08-29,Saturday,0.2551271534044299,311.0,1219,0.1080246913580246,35.0,324,0.0,0.0,0,0.4286912751677852,511.0,1192,0.4594405594405594,657.0,1430,0.6221590909090909,219.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,25.8,1733,6717
2020-08-30,Sunday,0.1886792452830188,230.0,1219,0.0895061728395061,29.0,324,0.0,0.0,0,0.3238255033557047,386.0,1192,0.334965034965035,479.0,1430,0.40625,143.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.86,1267,6717
2020-08-31,Monday,0.1714520098441345,209.0,1219,0.095679012345679,31.0,324,0.0,0.0,0,0.299496644295302,357.0,1192,0.3188811188811188,456.0,1430,0.4744318181818182,167.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.16,1220,6717
2020-09-01,Tuesday,0.1722723543888433,210.0,1219,0.1203703703703703,39.0,324,0.0,0.0,0,0.285234899328859,340.0,1192,0.3335664335664335,477.0,1430,0.4914772727272727,173.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.45,1239,6717
2020-09-02,Wednesday,0.1747333880229696,213.0,1219,0.1018518518518518,33.0,324,0.0,0.0,0,0.3095637583892617,369.0,1192,0.3237762237762238,463.0,1430,0.4573863636363636,161.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.45,1239,6717
2020-09-03,Thursday,0.1804757998359311,220.0,1219,0.1296296296296296,42.0,324,0.0,0.0,0,0.2776845637583892,331.0,1192,0.3321678321678322,475.0,1430,0.5028409090909091,177.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.54,1245,6717
2020-09-04,Friday,0.1804757998359311,220.0,1219,0.1296296296296296,42.0,324,0.0,0.0,0,0.2776845637583892,331.0,1192,0.3321678321678322,475.0,1430,0.5028409090909091,177.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.54,1245,6717
2020-09-05,Saturday,0.3552091878589007,433.0,1219,0.1172839506172839,38.0,324,0.0,0.0,0,0.5285234899328859,630.0,1192,0.4874125874125874,697.0,1430,0.5994318181818182,211.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,29.91,2009,6717
2020-09-06,Sunday,0.3502871205906481,427.0,1219,0.0925925925925925,30.0,324,0.0,0.0,0,0.4706375838926174,561.0,1192,0.4342657342657343,621.0,1430,0.4517045454545454,159.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,26.77,1798,6717
2020-09-07,Monday,0.2280557834290402,278.0,1219,0.074074074074074,24.0,324,0.0,0.0,0,0.3347315436241611,399.0,1192,0.2888111888111888,413.0,1430,0.2840909090909091,100.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.07,1214,6717
2020-09-08,Tuesday,0.1944216570959803,237.0,1219,0.1111111111111111,36.0,324,0.0,0.0,0,0.3171140939597315,378.0,1192,0.3069930069930069,439.0,1430,0.4232954545454545,149.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.45,1239,6717
2020-09-09,Wednesday,0.2149302707136997,262.0,1219,0.1358024691358024,44.0,324,0.0,0.0,0,0.313758389261745,374.0,1192,0.344055944055944,492.0,1430,0.4857954545454545,171.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,19.99,1343,6717
2020-09-10,Thursday,0.0303527481542247,37.0,1219,0.8302469135802469,269.0,324,0.0,0.0,0,0.2256711409395973,269.0,1192,0.3755244755244755,537.0,1430,0.5568181818181818,196.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,19.47,1308,6717
2020-09-11,Friday,0.2362592288761279,288.0,1219,0.1080246913580246,35.0,324,0.0,0.0,0,0.3808724832214765,454.0,1192,0.3825174825174825,547.0,1430,0.4857954545454545,171.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.26,1495,6717
2020-09-12,Saturday,0.2551271534044299,311.0,1219,0.095679012345679,31.0,324,0.0,0.0,0,0.4144295302013422,494.0,1192,0.3846153846153846,550.0,1430,0.4857954545454545,171.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.18,1557,6717
2020-09-13,Sunday,0.3437243642329778,419.0,1219,0.0648148148148148,21.0,324,0.0,0.0,0,0.3515100671140939,419.0,1192,0.3300699300699301,472.0,1430,0.3920454545454545,138.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,21.87,1469,6717
2020-09-14,Monday,0.195242001640689,238.0,1219,0.1018518518518518,33.0,324,0.0,0.0,0,0.3330536912751677,397.0,1192,0.3559440559440559,509.0,1430,0.0,0.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,17.52,1177,6717
2020-09-15,Tuesday,0.1878589007383101,229.0,1219,0.1080246913580246,35.0,324,0.0,0.0,0,0.311241610738255,371.0,1192,0.3713286713286713,531.0,1430,0.5142045454545454,181.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.05,1347,6717
2020-09-16,Wednesday,0.1870385561936013,228.0,1219,0.1141975308641975,37.0,324,0.0,0.0,0,0.2919463087248322,348.0,1192,0.386013986013986,552.0,1430,0.5397727272727273,190.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.17,1355,6717
2020-09-17,Thursday,0.2280557834290402,278.0,1219,0.1049382716049382,34.0,324,0.0,0.0,0,0.3523489932885906,420.0,1192,0.2524475524475524,361.0,1430,0.5085227272727273,179.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,18.94,1272,6717
2020-09-18,Friday,0.2485643970467596,303.0,1219,0.1234567901234567,40.0,324,0.0,0.0,0,0.3691275167785235,440.0,1192,0.4048951048951049,579.0,1430,0.5426136363636364,191.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.12,1553,6717
2020-09-19,Saturday,0.2526661197703035,308.0,1219,0.1358024691358024,44.0,324,0.0,0.0,0,0.4429530201342282,528.0,1192,0.4062937062937063,581.0,1430,0.5028409090909091,177.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.39,1638,6717
2020-09-20,Sunday,0.2042657916324856,249.0,1219,0.1358024691358024,44.0,324,0.0,0.0,0,0.3322147651006711,396.0,1192,0.3356643356643357,480.0,1430,0.4346590909090909,153.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,19.68,1322,6717
2020-09-21,Monday,0.2018047579983593,246.0,1219,0.1450617283950617,47.0,324,0.0,0.0,0,0.3028523489932886,361.0,1192,0.3832167832167832,548.0,1430,0.5028409090909091,177.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.53,1379,6717
2020-09-22,Tuesday,0.1878589007383101,229.0,1219,0.1388888888888889,45.0,324,0.0,0.0,0,0.285234899328859,340.0,1192,0.3909090909090909,559.0,1430,0.5085227272727273,179.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.13,1352,6717
2020-09-23,Wednesday,0.2313371616078753,282.0,1219,0.1666666666666666,54.0,324,0.0,0.0,0,0.3397651006711409,405.0,1192,0.4307692307692308,616.0,1430,0.5596590909090909,197.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.14,1554,6717
2020-09-24,Thursday,0.2206726825266612,269.0,1219,0.1481481481481481,48.0,324,0.0,0.0,0,0.3271812080536913,390.0,1192,0.4055944055944055,580.0,1430,0.5539772727272727,195.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.06,1482,6717
2020-09-25,Friday,0.2715340442986054,331.0,1219,0.1481481481481481,48.0,324,0.0,0.0,0,0.4110738255033557,490.0,1192,0.458041958041958,655.0,1430,0.5625,198.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,25.64,1722,6717
2020-09-26,Saturday,0.2625102543068088,320.0,1219,0.1450617283950617,47.0,324,0.0,0.0,0,0.4236577181208054,505.0,1192,0.4125874125874126,590.0,1430,0.5454545454545454,192.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.62,1654,6717
2020-09-27,Sunday,0.1870385561936013,228.0,1219,0.0987654320987654,32.0,324,0.0,0.0,0,0.3942953020134228,470.0,1192,0.3538461538461538,506.0,1430,0.40625,143.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.53,1379,6717
2020-09-28,Monday,0.1837571780147662,224.0,1219,0.1049382716049382,34.0,324,0.0,0.0,0,0.3330536912751677,397.0,1192,0.3881118881118881,555.0,1430,0.4573863636363636,161.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.41,1371,6717
2020-09-29,Tuesday,0.1796554552912223,219.0,1219,0.1172839506172839,38.0,324,0.0,0.0,0,0.3104026845637584,370.0,1192,0.4055944055944055,580.0,1430,0.4630681818181818,163.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.4,1370,6717
2020-09-30,Wednesday,0.1944216570959803,237.0,1219,0.1172839506172839,38.0,324,0.0,0.0,0,0.3213087248322148,383.0,1192,0.3923076923076923,561.0,1430,0.5085227272727273,179.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.81,1398,6717
2020-10-01,Thursday,0.239540607054963,292.0,1219,0.1172839506172839,38.0,324,0.0,0.0,0,0.3598993288590604,429.0,1192,0.3972027972027972,568.0,1430,0.5056818181818182,178.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.41,1505,6717
2020-10-02,Friday,0.2707136997538966,330.0,1219,0.1543209876543209,50.0,324,0.0,0.0,0,0.4110738255033557,490.0,1192,0.4160839160839161,595.0,1430,0.5340909090909091,188.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.61,1653,6717
2020-10-03,Saturday,0.2780968006562756,339.0,1219,0.1697530864197531,55.0,324,0.0,0.0,0,0.4026845637583892,480.0,1192,0.3601398601398601,515.0,1430,0.4971590909090909,175.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.28,1564,6717
2020-10-04,Sunday,0.2387202625102543,291.0,1219,0.1543209876543209,50.0,324,0.0,0.0,0,0.3447986577181208,411.0,1192,0.3090909090909091,442.0,1430,0.4318181818181818,152.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.04,1346,6717
2020-10-05,Monday,0.2083675143560295,254.0,1219,0.1234567901234567,40.0,324,0.0,0.0,0,0.3204697986577181,382.0,1192,0.3769230769230769,539.0,1430,0.4744318181818182,167.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.57,1382,6717
2020-10-06,Tuesday,0.2091878589007383,255.0,1219,0.1172839506172839,38.0,324,0.0,0.0,0,0.3053691275167785,364.0,1192,0.3951048951048951,565.0,1430,0.4857954545454545,171.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.74,1393,6717
2020-10-07,Wednesday,0.2313371616078753,282.0,1219,0.1512345679012345,49.0,324,0.0,0.0,0,0.3380872483221476,403.0,1192,0.406993006993007,582.0,1430,0.5198863636363636,183.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.32,1499,6717
2020-10-08,Thursday,0.2534864643150123,309.0,1219,0.1790123456790123,58.0,324,0.0,0.0,0,0.322986577181208,385.0,1192,0.4335664335664335,620.0,1430,0.5767045454545454,203.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.45,1575,6717
2020-10-09,Friday,0.36915504511895,450.0,1219,0.191358024691358,62.0,324,0.0,0.0,0,0.436241610738255,520.0,1192,0.4615384615384615,660.0,1430,0.6448863636363636,227.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,28.57,1919,6717
2020-10-10,Saturday,0.3519278096800656,429.0,1219,0.1604938271604938,52.0,324,0.0,0.0,0,0.4110738255033557,490.0,1192,0.4713286713286713,674.0,1430,0.65625,231.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,27.93,1876,6717
2020-10-11,Sunday,0.298605414273995,364.0,1219,0.1419753086419753,46.0,324,0.0,0.0,0,0.4253355704697986,507.0,1192,0.3902097902097902,558.0,1430,0.4943181818181818,174.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.55,1649,6717
2020-10-12,Monday,0.3166529942575882,386.0,1219,0.1481481481481481,48.0,324,0.0,0.0,0,0.4001677852348993,477.0,1192,0.4076923076923077,583.0,1430,0.5198863636363636,183.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.97,1677,6717
2020-10-13,Tuesday,0.2469237079573421,301.0,1219,0.1543209876543209,50.0,324,0.0,0.0,0,0.3674496644295302,438.0,1192,0.4265734265734265,610.0,1430,0.5994318181818182,211.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.97,1610,6717
2020-10-14,Wednesday,0.2608695652173913,318.0,1219,0.2006172839506173,65.0,324,0.0,0.0,0,0.3825503355704698,456.0,1192,0.4468531468531468,639.0,1430,0.6164772727272727,217.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,25.23,1695,6717
2020-10-15,Thursday,0.254306808859721,310.0,1219,0.1851851851851851,60.0,324,0.0,0.0,0,0.3414429530201342,407.0,1192,0.4559440559440559,652.0,1430,0.6392045454545454,225.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.62,1654,6717
2020-10-16,Friday,0.3601312551271534,439.0,1219,0.1820987654320987,59.0,324,0.0,0.0,0,0.4966442953020134,592.0,1192,0.4426573426573426,633.0,1430,0.6221590909090909,219.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,28.91,1942,6717
2020-10-17,Saturday,0.3781788351107465,461.0,1219,0.1697530864197531,55.0,324,0.0,0.0,0,0.4865771812080537,580.0,1192,0.4174825174825174,597.0,1430,0.5568181818181818,196.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,28.12,1889,6717
2020-10-18,Sunday,0.2904019688269073,354.0,1219,0.1666666666666666,54.0,324,0.0,0.0,0,0.3708053691275167,442.0,1192,0.3426573426573426,490.0,1430,0.3835227272727273,135.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,21.96,1475,6717
2020-10-19,Monday,0.2633305988515176,321.0,1219,0.1543209876543209,50.0,324,0.0,0.0,0,0.3649328859060403,435.0,1192,0.3846153846153846,550.0,1430,0.4261363636363636,150.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.42,1506,6717
2020-10-20,Tuesday,0.2592288761279737,316.0,1219,0.1697530864197531,55.0,324,0.0,0.0,0,0.3439597315436241,410.0,1192,0.4125874125874126,590.0,1430,0.5909090909090909,208.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.51,1579,6717
2020-10-21,Wednesday,0.2748154224774405,335.0,1219,0.1728395061728395,56.0,324,0.0,0.0,0,0.386744966442953,461.0,1192,0.4307692307692308,616.0,1430,0.6448863636363636,227.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,25.23,1695,6717
2020-10-22,Thursday,0.2616899097621001,319.0,1219,0.1604938271604938,52.0,324,0.0,0.0,0,0.4026845637583892,480.0,1192,0.3916083916083916,560.0,1430,0.5823863636363636,205.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.06,1616,6717
2020-10-23,Friday,0.2912223133716161,355.0,1219,0.1388888888888889,45.0,324,0.0,0.0,0,0.4446308724832215,530.0,1192,0.3916083916083916,560.0,1430,0.5994318181818182,211.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,25.32,1701,6717
2020-10-24,Saturday,0.3527481542247744,430.0,1219,0.132716049382716,43.0,324,0.0,0.0,0,0.5016778523489933,598.0,1192,0.4097902097902098,586.0,1430,0.6363636363636364,224.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,28.0,1881,6717
2020-10-25,Sunday,0.2616899097621001,319.0,1219,0.1790123456790123,58.0,324,0.0,0.0,0,0.4765100671140939,568.0,1192,0.3587412587412587,513.0,1430,0.5085227272727273,179.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.37,1637,6717
2020-10-26,Monday,0.2551271534044299,311.0,1219,0.1697530864197531,55.0,324,0.0,0.0,0,0.360738255033557,430.0,1192,0.3713286713286713,531.0,1430,0.5454545454545454,192.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.61,1519,6717
2020-10-27,Tuesday,0.2288761279737489,279.0,1219,0.191358024691358,62.0,324,0.0,0.0,0,0.2575503355704698,307.0,1192,0.3755244755244755,537.0,1430,0.6761363636363636,238.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,21.19,1423,6717
2020-10-28,Wednesday,0.2403609515996718,293.0,1219,0.1851851851851851,60.0,324,0.0,0.0,0,0.3087248322147651,368.0,1192,0.3741258741258741,535.0,1430,0.6164772727272727,217.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,21.93,1473,6717
2020-10-29,Thursday,0.2551271534044299,311.0,1219,0.1697530864197531,55.0,324,0.0,0.0,0,0.360738255033557,430.0,1192,0.372027972027972,532.0,1430,0.5454545454545454,192.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.63,1520,6717
2020-10-30,Friday,0.2698933552091878,329.0,1219,0.1635802469135802,53.0,324,0.0,0.0,0,0.4018456375838926,479.0,1192,0.3559440559440559,509.0,1430,0.4545454545454545,160.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.78,1530,6717
2020-10-31,Saturday,0.254306808859721,310.0,1219,0.1450617283950617,47.0,324,0.0,0.0,0,0.4110738255033557,490.0,1192,0.3692307692307692,528.0,1430,0.4772727272727273,168.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.97,1543,6717
2020-11-01,Sunday,0.2502050861361772,305.0,1219,0.1388888888888889,45.0,324,0.0,0.0,0,0.3657718120805369,436.0,1192,0.3055944055944056,437.0,1430,0.4034090909090909,142.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.32,1365,6717
2020-11-02,Monday,0.1903199343724364,232.0,1219,0.1234567901234567,40.0,324,0.0,0.0,0,0.3313758389261745,395.0,1192,0.3482517482517482,498.0,1430,0.4573863636363636,161.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,19.74,1326,6717
2020-11-03,Tuesday,0.2132895816242822,260.0,1219,0.1358024691358024,44.0,324,0.0,0.0,0,0.3506711409395973,418.0,1192,0.3636363636363636,520.0,1430,0.4630681818181818,163.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.92,1405,6717
2020-11-04,Wednesday,0.1911402789171452,233.0,1219,0.1481481481481481,48.0,324,0.0,0.0,0,0.337248322147651,402.0,1192,0.3832167832167832,548.0,1430,0.5454545454545454,192.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,21.19,1423,6717
2020-11-05,Thursday,0.2362592288761279,288.0,1219,0.1635802469135802,53.0,324,0.0,0.0,0,0.4035234899328859,481.0,1192,0.4062937062937063,581.0,1430,0.5596590909090909,197.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.82,1600,6717
2020-11-06,Friday,0.2420016406890894,295.0,1219,0.1574074074074074,51.0,324,0.0,0.0,0,0.4278523489932886,510.0,1192,0.4020979020979021,575.0,1430,0.5596590909090909,197.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.24,1628,6717
2020-11-07,Saturday,0.2748154224774405,335.0,1219,0.1512345679012345,49.0,324,0.0,0.0,0,0.5260067114093959,627.0,1192,0.4349650349650349,622.0,1430,0.6022727272727273,212.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,27.47,1845,6717
2020-11-08,Sunday,0.0344544708777686,42.0,1219,0.8209876543209876,266.0,324,0.0,0.0,0,0.3959731543624161,472.0,1192,0.2846153846153846,407.0,1430,0.4772727272727273,168.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.17,1355,6717
2020-11-09,Monday,0.2091878589007383,255.0,1219,0.1666666666666666,54.0,324,0.0,0.0,0,0.3909395973154362,466.0,1192,0.3734265734265734,534.0,1430,0.5852272727272727,206.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,22.55,1515,6717
2020-11-10,Tuesday,0.2116488925348646,258.0,1219,0.1512345679012345,49.0,324,0.0,0.0,0,0.3439597315436241,410.0,1192,0.3811188811188811,545.0,1430,0.5994318181818182,211.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,21.93,1473,6717
2020-11-11,Wednesday,0.2091878589007383,255.0,1219,0.1635802469135802,53.0,324,0.0,0.0,0,0.3884228187919463,463.0,1192,0.4265734265734265,610.0,1430,0.625,220.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.84,1601,6717
2020-11-12,Thursday,0.2378999179655455,290.0,1219,0.1759259259259259,57.0,324,0.0,0.0,0,0.4253355704697986,507.0,1192,0.4090909090909091,585.0,1430,0.6278409090909091,221.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.71,1660,6717
2020-11-13,Friday,0.2214930270713699,270.0,1219,0.2098765432098765,68.0,324,0.0,0.0,0,0.4614093959731543,550.0,1192,0.3342657342657342,478.0,1430,0.5681818181818182,200.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,23.31,1566,6717
2020-11-14,Saturday,0.2428219852337982,296.0,1219,0.2037037037037037,66.0,324,0.0,0.0,0,0.4731543624161073,564.0,1192,0.3895104895104895,557.0,1430,0.5198863636363636,183.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,24.8,1666,6717
2020-11-15,Sunday,0.1977030352748154,241.0,1219,0.191358024691358,62.0,324,0.0,0.0,0,0.386744966442953,461.0,1192,0.3118881118881119,446.0,1430,0.3920454545454545,138.0,352,0.0,0.0,2200,0.0,0.0,0,-1.0,-1.0,-1,20.07,1348,6717
